student_code,course_code,disability
F917476097,H200,FALSE
F917481725,H200,FALSE
F917486306,H200,FALSE
F917545603,H200,FALSE
F917566295,H200,FALSE
F917606915,H716,FALSE
F917613681,H716,FALSE
F917645006,H600,FALSE
F917722282,H200,FALSE
F917824380,HH56,FALSE
F917940820,H716,FALSE
F918023698,H890,FALSE
F918150341,HH56,FALSE
F918257721,H300,FALSE
F920010495,H250,FALSE
F920015272,H300,FALSE
F920022786,H250,FALSE
F920041743,H300,FALSE
F920046748,H890,FALSE
F920051432,H890,FALSE
F920059357,H200,FALSE
F920060870,H200,FALSE
F920074110,H890,FALSE
F920078705,H200,FALSE
F920079953,H890,FALSE
F920080926,G1H1,FALSE
F920088634,H890,FALSE
F920094521,H200,FALSE
F920103591,G1H1,FALSE
F920109102,H200,FALSE
F920111921,H890,FALSE
F920118643,H200,FALSE
F920124334,H3R1,FALSE
F920126741,H600,FALSE
F920133325,H716,FALSE
F920133543,H890,FALSE
F920138364,H200,FALSE
F920139811,H2R1,FALSE
F920141928,H300,FALSE
F920144826,H250,FALSE
F920152153,H6R2,FALSE
F920158373,G1H1,FALSE
F920168671,H200,FALSE
F920170238,H600,FALSE
F920177053,H300,FALSE
F920178430,HH56,FALSE
F920180709,H300,FALSE
F920182747,H200,FALSE
F920185999,H740,FALSE
F920188808,H200,FALSE
F920197202,H890,FALSE
F920199815,H300,FALSE
F920202056,H2R1,FALSE
F920203961,H890,FALSE
F920204452,H890,FALSE
F920208597,HH56,FALSE
F920212468,H200,FALSE
F920212930,HH56,FALSE
F920214440,H300,FALSE
F920216134,H200,FALSE
F920217304,H890,FALSE
F920219630,H890,FALSE
F920221585,H300,FALSE
F920224391,G1H1,FALSE
F920230484,H300,FALSE
F920236338,H200,FALSE
F920242465,HG61,FALSE
F920242694,H890,FALSE
F920247633,H890,FALSE
F920253726,H200,FALSE
F920276471,H890,FALSE
F920283295,H200,FALSE
F920284546,H300,FALSE
F920290167,H740,FALSE
F920290639,H600,FALSE
F920300639,H890,FALSE
F920301692,H890,FALSE
F920310144,H740,FALSE
F920320486,H890,FALSE
F920323719,H890,FALSE
F920324842,HJ35,FALSE
F920326101,H200,FALSE
F920329630,H300,FALSE
F920350265,G1H1,FALSE
F920352306,H300,FALSE
F920361940,H200,FALSE
F920372201,H300,FALSE
F920374342,H740,FALSE
F920376520,H890,FALSE
F920378797,H200,FALSE
F920381454,H600,FALSE
F920387858,H890,FALSE
F920389324,H200,FALSE
F920397606,H300,FALSE
F920426489,H200,FALSE
F920433166,H300,FALSE
F920441965,H716,FALSE
F920442098,H300,FALSE
F920442157,H716,FALSE
F920444221,G1H1,FALSE
F920450071,H300,FALSE
F920454611,H300,FALSE
F920465271,H600,FALSE
F920485877,H200,FALSE
F920499368,H890,FALSE
F920501579,H600,FALSE
F920503447,H200,FALSE
F920511637,H200,FALSE
F920524431,G1H1,FALSE
F920524464,H890,FALSE
F920533732,G1H1,FALSE
F920538438,G1H1,FALSE
F920538645,H740,FALSE
F920541726,HH56,FALSE
F920547898,HJ85,FALSE
F920548688,HH56,FALSE
F920555594,H716,FALSE
F920558621,H200,FALSE
F920560347,H250,FALSE
F920560820,H890,FALSE
F920561285,H300,FALSE
F920569328,HH56,FALSE
F920573761,H890,FALSE
F920577194,H3R1,FALSE
F920598317,H300,FALSE
F920601271,G1H1,FALSE
F920611720,H600,FALSE
F920613285,H250,FALSE
F920615706,H300,FALSE
F920619391,HH56,FALSE
F920624742,H200,FALSE
F920625990,H250,FALSE
F920628692,H2R1,FALSE
F920631326,H300,FALSE
F920633010,H716,FALSE
F920633836,G1H1,FALSE
F920634224,H200,FALSE
F920634431,H716,FALSE
F920645220,HJ35,FALSE
F920654060,HJ85,FALSE
F920665804,HJ85,FALSE
F920669514,J100,FALSE
F920676109,H600,FALSE
F920679188,J100,FALSE
F920681941,H200,FALSE
F920686186,H200,FALSE
F920687655,H740,FALSE
F920688168,HJ35,FALSE
F920688869,H300,FALSE
F920692545,H890,FALSE
F920692903,H300,FALSE
F920699175,HH56,FALSE
F920699913,H300,FALSE
F920701607,H600,FALSE
F920707001,H300,FALSE
F920711857,H250,FALSE
F920716483,H250,FALSE
F920717778,H250,FALSE
F920746941,HJ85,FALSE
F920749632,H890,FALSE
F920755530,HG61,FALSE
F920772641,G1H1,FALSE
F920781861,H740,FALSE
F920783119,H250,FALSE
F920797781,H200,FALSE
F920809051,H890,FALSE
F920814457,H200,FALSE
F920821639,H6R1,FALSE
F920823437,H890,FALSE
F920829716,H890,FALSE
F920833746,H200,FALSE
F920837009,H890,FALSE
F920845945,H716,FALSE
F920846643,H200,FALSE
F920852781,HJ35,FALSE
F920854132,H890,FALSE
F920863606,H200,FALSE
F920864865,H200,FALSE
F920866087,H200,FALSE
F920879559,H716,FALSE
F920884793,H200,FALSE
F920885365,H200,FALSE
F920887495,HH56,FALSE
F920892112,H890,FALSE
F920897966,H300,FALSE
F920898206,H890,FALSE
F920902433,H200,FALSE
F920902710,H300,FALSE
F920904644,H300,FALSE
F920912111,G1H1,FALSE
F920914702,H200,FALSE
F920919992,H300,FALSE
F920921629,H300,FALSE
F920924398,H300,FALSE
F920928204,H200,FALSE
F920928950,H890,FALSE
F920930849,H200,FALSE
F920936483,HH56,FALSE
F920940930,H250,FALSE
F920955370,H200,FALSE
F920961500,H300,FALSE
F920963423,H300,FALSE
F920967214,H300,FALSE
F920967225,H890,FALSE
F920969595,H600,FALSE
F920980730,H740,FALSE
F920987647,H3R2,FALSE
F920997761,H890,FALSE
F920999352,H200,FALSE
F921000916,H200,FALSE
F921001603,H200,FALSE
F921017154,HH56,FALSE
F921017903,H200,FALSE
F921026581,G1H1,FALSE
F921027120,H200,FALSE
F921027957,H300,FALSE
F921041931,H6RV,FALSE
F921043407,H200,FALSE
F921059741,J100,FALSE
F921062992,H600,FALSE
F921104672,H890,FALSE
F921105015,H890,FALSE
F921106104,H200,FALSE
F921107950,H300,FALSE
F921108407,H890,FALSE
F921110606,H740,FALSE
F921136400,H200,FALSE
F921159694,H890,FALSE
F921169383,H200,FALSE
F921172615,H250,FALSE
F921178503,H200,FALSE
F921178905,H600,FALSE
F921184641,H716,FALSE
F921185305,HH56,FALSE
F921188694,H890,FALSE
F921190826,H300,FALSE
F921191834,HH56,FALSE
F921203609,G1H1,FALSE
F921213985,H890,FALSE
F921215956,H600,FALSE
F921217477,H740,FALSE
F921221751,H200,FALSE
F921226099,G1H1,FALSE
F921237763,H740,FALSE
F921239505,HH56,FALSE
F921250968,HJ85,FALSE
F921264219,H740,FALSE
F921273196,H600,FALSE
F921279969,H600,FALSE
F921319014,H716,FALSE
F921367277,J100,FALSE
F921369086,HH56,FALSE
F921370945,H890,FALSE
F921380793,H250,FALSE
F921382166,H890,FALSE
F921394985,HG61,FALSE
F921395856,H3R4,FALSE
F921399485,H200,FALSE
F921405937,HJ35,FALSE
F921418775,HJ35,FALSE
F921429977,H250,FALSE
F921432977,H250,FALSE
F921442839,H300,FALSE
F921448141,HG61,FALSE
F921475996,HJ35,FALSE
F921489007,H250,FALSE
F921491387,HH56,FALSE
F921522452,H716,FALSE
F921524825,H300,FALSE
F921529967,H200,FALSE
F921533861,H250,FALSE
F921539324,H100,FALSE
F921582685,HH56,FALSE
F921583143,H740,FALSE
F921585206,H200,FALSE
F921606648,H200,FALSE
F921608066,H600,FALSE
F921622132,H6R1,FALSE
F921623519,H716,FALSE
F921625580,H200,FALSE
F921644374,H200,FALSE
F921655185,H3R1,FALSE
F921667878,H300,FALSE
F921678139,H716,FALSE
F921678335,H890,FALSE
F921688275,H890,FALSE
F921698920,H890,FALSE
F921725042,H6RC,FALSE
F921736679,H890,FALSE
F921744135,H2R1,FALSE
F921772600,H890,FALSE
F921785079,H200,FALSE
F921821089,HJ65,FALSE
F921842154,H600,FALSE
F921849315,H250,FALSE
F921852810,H3R2,FALSE
F921853736,HJ35,FALSE
F921858270,HJ35,FALSE
F921872276,HJ35,FALSE
F921876919,H716,FALSE
F921900018,G1H1,FALSE
F921924564,H3T4,FALSE
F921945547,H300,FALSE
F921946865,H600,FALSE
F921956657,H300,FALSE
F922031016,H716,FALSE
F922035243,H200,FALSE
F922035379,HJ65,FALSE
F922038680,H300,FALSE
F922074471,H740,FALSE
F922108237,HJ65,FALSE
F922119107,H600,FALSE
F922122783,H716,FALSE
F922122875,HJ35,FALSE
F922176649,H300,FALSE
F922192122,H740,FALSE
F922226380,H740,FALSE
F922250891,HH56,FALSE
F922253571,H300,FALSE
F922264728,HJ35,FALSE
F922292721,H300,FALSE
F922294714,H300,FALSE
F922318755,H200,FALSE
F922371967,HJ35,FALSE
F922387670,H600,FALSE
F922429785,H716,FALSE
F922455599,H250,FALSE
F922468061,H716,FALSE
F922489549,G1H1,FALSE
F922571833,H200,FALSE
F922582770,H250,FALSE
F922596973,HJ35,FALSE
F922597497,HJ65,FALSE
F922632558,H250,FALSE
F922636671,HJ35,FALSE
F922640748,H300,FALSE
F922678822,H300,FALSE
F922751365,H890,FALSE
F922780701,H3R1,FALSE
F922800777,H716,FALSE
F922811957,G1H1,FALSE
F922827154,H200,FALSE
F922827213,H300,FALSE
F922854208,H250,FALSE
F922857210,HH56,FALSE
F922858767,HJ35,FALSE
F922921603,HH56,FALSE
F922971262,HJ35,FALSE
F922980954,H300,FALSE
F922980965,HJ85,FALSE
F922981386,HH56,FALSE
F922981401,HJ35,FALSE
F922981412,HH56,FALSE
F923066066,H200,FALSE
F923099514,H716,FALSE
F923106812,HH56,FALSE
F923121310,H716,FALSE
F923158154,H300,FALSE
F923195089,H600,FALSE
F923270191,H600,FALSE
F923323143,H716,FALSE
F923349741,G1H1,FALSE
F923358374,HJ35,FALSE
F923379944,H300,FALSE
F923399735,H740,FALSE
F923401278,J100,FALSE
F923424875,H600,FALSE
F923479510,H716,FALSE
F923479657,H716,FALSE
F923517731,HJ35,FALSE
F923535768,HH56,FALSE
F923552226,HG61,FALSE
F923660543,H300,FALSE
F923673277,H890,FALSE
F923680493,H890,FALSE
F923686587,H890,FALSE
F923721512,H250,FALSE
F926024043,H890,FALSE
F926063075,H716,FALSE
F926120873,H300,FALSE
F926128617,H300,FALSE
F926163076,H890,FALSE
F926165748,H2R2,FALSE
F926170546,H300,FALSE
F926179929,H300,FALSE
F926212400,J100,FALSE
F926220759,HH56,FALSE
F926232659,H890,FALSE
F926243231,H890,FALSE
F926253838,H716,FALSE
F926262999,H716,FALSE
F926287844,H300,FALSE
F926307681,H890,FALSE
F926349463,H890,FALSE
F926355899,H3R1,FALSE
F926362266,H890,FALSE
F926377374,J100,FALSE
F926407338,HH56,FALSE
F926420913,H600,FALSE
F926459991,H716,FALSE
F926477113,H600,FALSE
F926542592,G1H1,FALSE
F926559394,H200,FALSE
F926563438,H300,FALSE
F926566303,H716,FALSE
F926616103,H740,FALSE
F926689185,H300,FALSE
F926704134,H716,FALSE
F926755941,HH56,FALSE
F926824236,H716,FALSE
F926827190,HJ35,FALSE
F926887714,H300,FALSE
F926919598,H716,FALSE
F926944833,G1H1,FALSE
F926951093,H250,FALSE
F926990715,H200,FALSE
F926994333,G1H1,FALSE
F927037286,J100,FALSE
F927060055,J100,FALSE
F927263759,H890,FALSE
F927389897,H716,FALSE
F927592132,H300,FALSE
F928203518,H716,FALSE
F928203666,J100,FALSE
F928203688,H716,FALSE
F928205718,H716,FALSE
F928382374,H890,FALSE
F929710514,HH5P,FALSE
F930000013,H716,FALSE
F930067809,H300,FALSE
F930095765,H300,FALSE
F930133171,H890,FALSE
F930156181,H300,FALSE
F930177625,H300,FALSE
F930199535,H200,FALSE
F930201182,H890,FALSE
F930223368,H890,FALSE
F930228651,H3R8,FALSE
F930273466,G1H1,FALSE
F930281427,HH56,FALSE
F930342832,H200,FALSE
F930349015,H740,FALSE
F930440909,H716,FALSE
F930576585,HH56,FALSE
F930631231,HH56,FALSE
F930661618,HJ35,FALSE
F930693251,H890,FALSE
F930701464,H3R1,FALSE
F930741345,H300,FALSE
F930769442,H250,FALSE
F930778156,H716,FALSE
F930864758,H300,FALSE
F930864781,H716,FALSE
F930910114,H200,FALSE
F931052587,H6R2,FALSE
F931054880,HJ65,FALSE
F931081358,H250,FALSE
F931093306,H740,FALSE
F931127667,H200,FALSE
F931174580,H3R1,FALSE
F931187959,H6R1,FALSE
F931286458,H740,FALSE
F931367414,H300,FALSE
F931393310,H300,FALSE
F931394498,H890,FALSE
F931421554,H200,FALSE
F931438666,H740,FALSE
F931560831,HH56,FALSE
F931697274,H300,FALSE
F931756696,H740,FALSE
F931849851,H716,FALSE
F932402176,H716,FALSE
F935027668,H890,FALSE
F935032293,H3R1,FALSE
F935033898,H300,FALSE
F935040944,H890,FALSE
F935048331,H2R1,FALSE
F935048939,H200,FALSE
F935056510,H300,FALSE
F935059049,H200,FALSE
F935060539,H250,FALSE
F935065202,H716,FALSE
F935080995,H300,FALSE
F935083457,H600,FALSE
F935090880,H890,FALSE
F935094914,H890,FALSE
F935103836,H7R1,FALSE
F935112104,H890,FALSE
F935115840,H890,FALSE
F935115910,H200,FALSE
F935116065,H600,FALSE
F935116319,HH56,FALSE
F935118933,H890,FALSE
F935120349,H890,FALSE
F935120660,H300,FALSE
F935125425,H6R1,FALSE
F935127382,H890,FALSE
F935128194,H200,FALSE
F935128378,H890,FALSE
F935130175,H890,FALSE
F935136683,H200,FALSE
F935138654,H200,FALSE
F935139444,H200,FALSE
F935147461,H716,FALSE
F935151697,H890,FALSE
F935153808,H200,FALSE
F935155101,H890,FALSE
F935164826,H2R1,FALSE
F935166727,H200,FALSE
F935175981,H740,FALSE
F935182521,H200,FALSE
F935184363,H250,FALSE
F935193240,H716,FALSE
F935194074,H740,FALSE
F935201648,H250,FALSE
F935202058,H716,FALSE
F935206757,H200,FALSE
F935211186,H300,FALSE
F935222089,H200,FALSE
F935228748,H200,FALSE
F935229435,H890,FALSE
F935240360,H890,FALSE
F935246786,HH56,FALSE
F935248735,H200,FALSE
F935253669,H300,FALSE
F935261837,H890,FALSE
F935263989,HH56,FALSE
F935264159,H300,FALSE
F935264388,H716,FALSE
F935269154,H300,FALSE
F935271146,H300,FALSE
F935272316,H200,FALSE
F935272992,H200,FALSE
F935273346,H6R1,FALSE
F935274044,H600,FALSE
F935281374,H200,FALSE
F935287332,HH56,FALSE
F935288421,H200,FALSE
F935288683,H200,FALSE
F935289989,HJ35,FALSE
F935293414,H890,FALSE
F935294189,H600,FALSE
F935298280,H890,FALSE
F935302163,H890,FALSE
F935303034,H600,FALSE
F935303126,H740,FALSE
F935312483,H200,FALSE
F935312726,H890,FALSE
F935319253,H600,FALSE
F935323272,HH56,FALSE
F935336504,H890,FALSE
F935348792,H890,FALSE
F935349928,J5R1,FALSE
F935367036,HJ35,FALSE
F935373691,H200,FALSE
F935379349,H890,FALSE
F935383483,H890,FALSE
F935393220,HH56,FALSE
F935394722,H300,FALSE
F935399244,H300,FALSE
F935402865,HH56,FALSE
F935408409,H300,FALSE
F935414776,H200,FALSE
F935414949,H300,FALSE
F935416507,G1H1,FALSE
F935423387,H200,FALSE
F935429851,H716,FALSE
F935430226,H3R8,FALSE
F935435818,H200,FALSE
F935438657,H300,FALSE
F935438772,H300,FALSE
F935440199,H200,FALSE
F935442458,H3R1,FALSE
F935443743,H890,FALSE
F935445921,H716,FALSE
F935445932,H890,FALSE
F935453144,H890,FALSE
F935456581,H2R1,FALSE
F935463545,H7RC,FALSE
F935464922,H250,FALSE
F935467462,H890,FALSE
F935467794,H200,FALSE
F935468034,H716,FALSE
F935468894,H6R2,FALSE
F935474301,H300,FALSE
F935491445,H300,FALSE
F935491928,H716,FALSE
F935495834,H300,FALSE
F935497883,H890,FALSE
F935499267,H6R2,FALSE
F935508743,H890,FALSE
F935525049,HJ35,FALSE
F935532999,H300,FALSE
F935536296,H890,FALSE
F935555574,H300,FALSE
F935555840,H200,FALSE
F935559435,H250,FALSE
F935579042,H300,FALSE
F935580679,H600,FALSE
F935603004,H890,FALSE
F935604160,G1H1,FALSE
F935606809,H890,FALSE
F935606821,H200,FALSE
F935606843,H6RC,FALSE
F935609925,H890,FALSE
F935612394,H716,FALSE
F935613058,H200,FALSE
F935614044,H300,FALSE
F935614446,H300,FALSE
F935614631,H200,FALSE
F935619315,H716,FALSE
F935620698,HJ35,FALSE
F935623518,HH56,FALSE
F935626427,H200,FALSE
F935627664,H890,FALSE
F935631041,H250,FALSE
F935634570,G1H1,FALSE
F935636909,HH56,FALSE
F935636910,H200,FALSE
F935640456,H200,FALSE
F935643701,H250,FALSE
F935645233,H716,FALSE
F935658587,H716,FALSE
F935660797,H7R1,FALSE
F935670109,H3R2,FALSE
F935673306,H890,FALSE
F935674819,HJ35,FALSE
F935677234,H7R1,FALSE
F935677245,H2R1,FALSE
F935679353,H300,FALSE
F935694426,H6R1,FALSE
F935695250,H200,FALSE
F935696051,H300,FALSE
F935697254,H200,FALSE
F935702684,HH56,FALSE
F935703223,H890,FALSE
F935703348,H3R2,FALSE
F935704530,J100,FALSE
F935711273,H300,FALSE
F935711871,H200,FALSE
F935724228,H716,FALSE
F935738524,H300,FALSE
F935743779,H3R2,FALSE
F935763489,HJ35,FALSE
F935785643,H250,FALSE
F935787762,H200,FALSE
F935800278,H300,FALSE
F935800500,HJ35,FALSE
F935807462,H200,FALSE
F935810200,H250,FALSE
F935811115,H890,FALSE
F935811241,H890,FALSE
F935812374,G1H1,FALSE
F935815892,HH56,FALSE
F935818712,H250,FALSE
F935837713,H890,FALSE
F935847077,H2R1,FALSE
F935850712,H716,FALSE
F935858888,H716,FALSE
F935862405,H200,FALSE
F935864306,H2R1,FALSE
F935872655,H740,FALSE
F935884500,HH56,FALSE
F935894440,H300,FALSE
F935894794,H200,FALSE
F935908448,H200,FALSE
F935908840,H716,FALSE
F935909467,HG61,FALSE
F935911172,G1H1,FALSE
F935912308,HJ65,FALSE
F935915273,H740,FALSE
F935920853,G1H1,FALSE
F935928343,H716,FALSE
F935930634,H716,FALSE
F935935824,HH56,FALSE
F935940275,H6RC,FALSE
F935947447,H6R1,FALSE
F935954618,H300,FALSE
F935954711,H300,FALSE
F935968914,H200,FALSE
F935978784,HJ35,FALSE
F935981544,H300,FALSE
F935993282,H200,FALSE
F936008464,HJ35,FALSE
F936010504,H200,FALSE
F936010951,G1H1,FALSE
F936012690,H3R1,FALSE
F936033064,H200,FALSE
F936036711,HH56,FALSE
F936043214,H250,FALSE
F936050913,HJ65,FALSE
F936058528,H300,FALSE
F936058805,H300,FALSE
F936060093,G1H1,FALSE
F936073668,H300,FALSE
F936080725,H250,FALSE
F936088628,H300,FALSE
F936103655,H250,FALSE
F936106368,H300,FALSE
F936106911,H716,FALSE
F936114802,H300,FALSE
F936121453,H200,FALSE
F936135209,H890,FALSE
F936135863,G1H1,FALSE
F936149974,H300,FALSE
F936153258,HH56,FALSE
F936158493,H200,FALSE
F936169709,H2R1,FALSE
F936171986,HJ35,FALSE
F936174127,H740,FALSE
F936188021,H300,FALSE
F936215268,H890,FALSE
F936217033,H200,FALSE
F936232140,H200,FALSE
F936233343,H6R1,FALSE
F936234580,H716,FALSE
F936239851,H300,FALSE
F936244729,H300,FALSE
F936257486,H300,FALSE
F936269320,G1H1,FALSE
F936282260,H740,FALSE
F936289029,H300,FALSE
F936289454,H250,FALSE
F936300461,HH56,FALSE
F936311135,J100,FALSE
F936320436,H300,FALSE
F936322234,H600,FALSE
F936328524,H300,FALSE
F936333883,H7R4,FALSE
F936334547,H300,FALSE
F936340906,H300,FALSE
F936344502,H200,FALSE
F936350606,H3R1,FALSE
F936355634,H600,FALSE
F936363525,H600,FALSE
F936372192,H300,FALSE
F936399269,J100,FALSE
F936400772,G1H1,FALSE
F936427997,H300,FALSE
F936428097,HH56,FALSE
F936457536,H250,FALSE
F936465003,H716,FALSE
F936470915,H890,FALSE
F936473477,H200,FALSE
F936487016,H890,FALSE
F936490887,H300,FALSE
F936500980,HJ35,FALSE
F936503615,H200,FALSE
F936512710,H716,FALSE
F936516084,J100,FALSE
F936522292,H890,FALSE
F936526740,HH56,FALSE
F936532316,G1H1,FALSE
F936549598,H890,FALSE
F936551786,H600,FALSE
F936564650,G1H1,FALSE
F936572622,HJ35,FALSE
F936572770,HJ35,FALSE
F936612294,H890,FALSE
F936632502,J100,FALSE
F936634481,H600,FALSE
F936646004,HJ35,FALSE
F936656151,H200,FALSE
F936707280,H3R1,FALSE
F936740092,H250,FALSE
F936744296,G1H1,FALSE
F936749338,H250,FALSE
F936765084,H300,FALSE
F936788670,HJ35,FALSE
F936794903,H300,FALSE
F936801005,H200,FALSE
F936807801,G1H1,FALSE
F936820970,H250,FALSE
F936824060,H716,FALSE
F936841849,HH56,FALSE
F936873611,HJ35,FALSE
F936877583,HH56,FALSE
F936877848,HH56,FALSE
F936882370,H300,FALSE
F936888095,HH56,FALSE
F936889058,H300,FALSE
F936919218,HH56,FALSE
F936922218,HJ35,FALSE
F936922229,HJ35,FALSE
F936964931,H300,FALSE
F936980698,H716,FALSE
F936987907,H250,FALSE
F936989934,HH56,FALSE
F937015650,G1H1,FALSE
F937023057,H716,FALSE
F937033182,H300,FALSE
F937036161,H250,FALSE
F937038453,H2R1,FALSE
F937043310,H716,FALSE
F937044443,H250,FALSE
F937047592,HJ35,FALSE
F937049194,H600,FALSE
F937080430,H250,FALSE
F937091469,H7R1,FALSE
F937099683,H890,FALSE
F937100783,H200,FALSE
F937109096,H300,FALSE
F937112432,J100,FALSE
F937118478,G1H1,FALSE
F937120286,H716,FALSE
F937163744,H200,FALSE
F937170786,H716,FALSE
F937175080,H716,FALSE
F937185584,H6R2,FALSE
F937195446,G1H1,FALSE
F937206993,H6RF,FALSE
F937219694,H300,FALSE
F937239348,H6RF,FALSE
F937255474,H300,FALSE
F937279148,H716,FALSE
F937285242,H600,FALSE
F937285622,HJ35,FALSE
F937299261,H740,FALSE
F937303753,H250,FALSE
F937310946,HG61,FALSE
F937318676,H890,FALSE
F937320185,H250,FALSE
F937349865,H890,FALSE
F937363458,HH56,FALSE
F937376757,HJ35,FALSE
F937378751,G1H1,FALSE
F937379183,H716,FALSE
F937408287,H250,FALSE
F937413498,H200,FALSE
F937431850,J5R2,FALSE
F937442362,H716,FALSE
F937489633,G1H1,FALSE
F937492611,H300,FALSE
F937493445,H300,FALSE
F937513765,HJ35,FALSE
F937574951,H250,FALSE
F937606894,H740,FALSE
F937610259,H250,FALSE
F937617203,H250,FALSE
F937627224,H716,FALSE
F937629192,H716,FALSE
F937632011,HJ35,FALSE
F937652363,H250,FALSE
F937654493,HJ35,FALSE
F937657302,HH56,FALSE
F937678569,H250,FALSE
F937681271,H716,FALSE
F937689428,H890,FALSE
F937695407,H716,FALSE
F937713491,H250,FALSE
F937714823,H716,FALSE
F937718197,H740,FALSE
F937759330,HJ85,FALSE
F937769753,HH56,FALSE
F937769823,H716,FALSE
F937838521,H250,FALSE
F937852262,H250,FALSE
F937859489,H740,FALSE
F937870532,H716,FALSE
F937871953,H200,FALSE
F937908581,HJ85,FALSE
F937908592,H250,FALSE
F937908606,H250,FALSE
F937910540,H200,FALSE
F937939013,H740,FALSE
F937940868,H200,FALSE
F937965746,H716,FALSE
F937991435,H600,FALSE
F938000062,H716,FALSE
F938025353,HG61,FALSE
F938063193,Y120,FALSE
F938076894,H300,FALSE
F938081832,HJ35,FALSE
F938093743,H300,FALSE
F938120016,H250,FALSE
F938122364,HJ35,FALSE
F938254816,HH56,FALSE
F938273806,J100,FALSE
F938278904,HH56,FALSE
F938319861,H716,FALSE
F938321495,H250,FALSE
F938335403,HJ35,FALSE
F938380975,HH56,FALSE
F938394857,H250,FALSE
F938401616,H740,FALSE
F938411039,H250,FALSE
F938431853,H890,FALSE
F938435965,H250,FALSE
F938466073,H716,FALSE
F938476315,H890,FALSE
F938497631,H600,FALSE
F938499989,H250,FALSE
F938516415,HH56,FALSE
F938522634,G1H1,FALSE
F938538233,H250,FALSE
F938539827,H250,FALSE
F938544108,HJ35,FALSE
F938547970,HJ35,FALSE
F938553133,H250,FALSE
F938566971,HG61,FALSE
F938569525,J100,FALSE
F938587459,H250,FALSE
F938608743,H890,FALSE
F938613965,H600,FALSE
F938620468,H6R2,FALSE
F938661265,H250,FALSE
F938662929,H716,FALSE
F938734569,H716,FALSE
F938740283,H600,FALSE
F938754316,H250,FALSE
F938769837,H716,FALSE
F938775676,H716,FALSE
F938789248,H716,FALSE
F938796464,H300,FALSE
F938822039,HJ35,FALSE
F938828190,H200,FALSE
F938829430,HJ35,FALSE
F938831503,H250,FALSE
F938849416,H300,FALSE
F938918413,H300,FALSE
F938929017,H716,FALSE
F938968773,H250,FALSE
F939831012,HH56,FALSE
F939831023,J100,FALSE
F939831034,HH56,FALSE
F939831045,HG61,FALSE
F939831078,HH56,FALSE
F939831089,HH56,FALSE
F939831090,HH56,FALSE
F939831104,HH56,FALSE
F939831115,HH56,FALSE
F939831126,HH56,FALSE
F939831137,HH56,FALSE
F939831148,HH56,FALSE
F939831159,HH56,FALSE
F939831160,HH56,FALSE
F939831171,HH56,FALSE
F939967517,HH56,FALSE
F939967540,HH56,FALSE
F939967562,H600,FALSE
F939967584,H300,FALSE
F939967595,H300,FALSE
F939967609,H200,FALSE
F939967610,H890,FALSE
F939967621,H250,FALSE
F939967643,H300,FALSE
F939967713,H890,FALSE
F939967861,HH56,FALSE
F939968732,H716,FALSE
F940000906,HH5P,FALSE
F940001615,HH5P,FALSE
F940001763,HH5P,FALSE
F940001796,HH5P,FALSE
F940002759,J150,FALSE
F940006953,H801,FALSE
F940008740,J150,FALSE
F940009367,H601,FALSE
F940009426,H601,FALSE
F940009518,H601,FALSE
F940009563,H601,FALSE
F940009596,H601,FALSE
F940009633,H601,FALSE
F940009644,H500,FALSE
F940010617,H601,FALSE
F940011108,H3R2,FALSE
F940011175,H6RF,FALSE
F940011430,H300,FALSE
F940011452,HH56,FALSE
F940011946,H200,FALSE
F940011991,H600,FALSE
F940012068,H7R1,FALSE
F940012091,HG61,FALSE
F940012150,H200,FALSE
F940012404,H3R1,FALSE
F940012460,HJ35,FALSE
F940012541,H200,FALSE
F940012806,H890,FALSE
F940012921,H250,FALSE
F940013205,HH56,FALSE
F940013272,H890,FALSE
F940013353,H200,FALSE
F940013456,HH56,FALSE
F940013869,H890,FALSE
F940013973,H600,FALSE
F940013995,H740,FALSE
F940014464,H300,FALSE
F940014556,H890,FALSE
F940014914,HH56,FALSE
F940015081,H200,FALSE
F940015092,H890,FALSE
F940015117,HH56,FALSE
F940015184,H300,FALSE
F940015380,H890,FALSE
F940015508,H890,FALSE
F940015656,G1H1,FALSE
F940015667,H7R2,FALSE
F940015771,H890,FALSE
F940015852,H716,FALSE
F940015922,G1H1,FALSE
F940015944,HH56,FALSE
F940016022,H3R1,FALSE
F940016033,H200,FALSE
F940016044,H200,FALSE
F940016077,H3R1,FALSE
F940016332,HG61,FALSE
F940016343,Y120,FALSE
F940016620,H716,FALSE
F940016860,HH56,FALSE
F940017074,H7RC,FALSE
F940017133,H716,FALSE
F940017155,H200,FALSE
F940017203,HJ35,FALSE
F940017270,H200,FALSE
F940017395,H890,FALSE
F940017557,HH56,FALSE
F940017661,H716,FALSE
F940017775,H716,FALSE
F940018048,H2R1,FALSE
F940018082,H250,FALSE
F940018107,H200,FALSE
F940018141,H890,FALSE
F940018200,H890,FALSE
F940018255,H300,FALSE
F940018392,H890,FALSE
F940018509,H200,FALSE
F940018842,HH56,FALSE
F940018853,H2R2,FALSE
F940018901,H200,FALSE
F940018990,H716,FALSE
F940019104,H6RC,FALSE
F940019126,H300,FALSE
F940019263,H300,FALSE
F940019344,H300,FALSE
F940019399,H890,FALSE
F940019540,H300,FALSE
F940019573,H890,FALSE
F940019621,H890,FALSE
F940019702,H300,FALSE
